WhatsApp,com.google.android.providers.gsf.permission.READ_GSERVICES,true,
WhatsApp,android.permission.RECEIVE_SMS,false,
WhatsApp,android.permission.SEND_SMS,false,
WhatsApp,android.permission.VIBRATE,true,
WhatsApp,com.huawei.android.launcher.permission.CHANGE_BADGE,false,
WhatsApp,android.permission.WRITE_SYNC_SETTINGS,true,
WhatsApp,com.whatsapp.permission.REGISTRATION,true,
WhatsApp,com.htc.launcher.permission.UPDATE_SHORTCUT,false,
WhatsApp,android.permission.USE_CREDENTIALS,true,
WhatsApp,android.permission.USE_BIOMETRIC,true,
WhatsApp,android.permission.CHANGE_NETWORK_STATE,true,
WhatsApp,com.huawei.android.launcher.permission.READ_SETTINGS,false,
WhatsApp,android.permission.CAMERA,true,
WhatsApp,android.permission.MODIFY_AUDIO_SETTINGS,true,
WhatsApp,android.permission.BLUETOOTH,true,
WhatsApp,android.permission.READ_EXTERNAL_STORAGE,true,
WhatsApp,android.permission.READ_PHONE_STATE,false,
uceShimService,android.permission.BROADCAST_STICKY,true,
uceShimService,android.permission.RECEIVE_BOOT_COMPLETED,true,
Companion DeviceManager,android.permission.ACCESS_COARSE_LOCATION,true,
Companion DeviceManager,android.permission.CHANGE_WIFI_STATE,true,
Companion DeviceManager,android.permission.BLUETOOTH_ADMIN,true,
Companion DeviceManager,android.permission.ACCESS_WIFI_STATE,true,
Companion DeviceManager,android.permission.BLUETOOTH,true,
Sleepo,android.permission.INTERNET,true,
Sleepo,android.permission.FOREGROUND_SERVICE,true,
Sleepo,android.permission.ACCESS_NETWORK_STATE,true,
Sleepo,android.permission.WAKE_LOCK,true,
Sleepo,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,true,
Sleepo,com.android.vending.BILLING,true,
Sleepo,com.google.android.c2dm.permission.RECEIVE,true,
MmsService,android.permission.BIND_CARRIER_SERVICES,true,
MmsService,android.permission.WRITE_SMS,true,
MmsService,android.permission.READ_SMS,true,
MmsService,android.permission.INTERACT_ACROSS_USERS,true,
MmsService,android.permission.BROADCAST_WAP_PUSH,true,
MmsService,android.permission.BIND_CARRIER_MESSAGING_SERVICE,true,
MmsService,android.permission.RECEIVE_BOOT_COMPLETED,true,
com.qualcomm.qti.qms.service.connectionsecurity,android.permission.CHANGE_WIFI_STATE,true,
com.qualcomm.qti.qms.service.connectionsecurity,android.permission.INTERNET,true,
com.qualcomm.qti.qms.service.connectionsecurity,android.permission.ACCESS_NETWORK_STATE,true,
com.qualcomm.qti.qms.service.connectionsecurity,android.permission.WAKE_LOCK,true,
com.qualcomm.qti.qms.service.connectionsecurity,android.permission.ACCESS_WIFI_STATE,true,
com.qualcomm.qti.qms.service.connectionsecurity,android.permission.RECEIVE_BOOT_COMPLETED,true,
Download Manager,android.permission.CLEAR_APP_CACHE,true,
Download Manager,android.permission.UPDATE_APP_OPS_STATS,true,
Download Manager,android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS,true,
Download Manager,android.permission.ACCESS_ALL_DOWNLOADS,true,
Download Manager,android.permission.RECEIVE_BOOT_COMPLETED,true,
Download Manager,android.permission.WRITE_EXTERNAL_STORAGE,true,
Download Manager,android.permission.CONNECTIVITY_INTERNAL,true,
Download Manager,android.permission.INTERNET,true,
Download Manager,android.permission.ACCESS_NETWORK_STATE,true,
Download Manager,android.permission.WAKE_LOCK,true,
Download Manager,android.permission.READ_EXTERNAL_STORAGE,true,
Download Manager,android.permission.ACCESS_CACHE_FILESYSTEM,true,
Download Manager,android.permission.UPDATE_DEVICE_STATS,true,
Download Manager,android.permission.ACCESS_DOWNLOAD_MANAGER,true,
Authenticator,android.permission.INTERNET,true,
Authenticator,android.permission.USE_CREDENTIALS,true,
Authenticator,android.permission.AUTHENTICATE_ACCOUNTS,true,
Authenticator,android.permission.VIBRATE,true,
Authenticator,android.permission.CAMERA,true,
Authenticator,android.permission.NFC,true,
Messages,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,true,
Messages,com.google.android.setupwizard.READ_DEVICE_ORIGIN,false,
Messages,android.permission.ACCESS_COARSE_LOCATION,false,
Messages,com.sec.android.provider.badge.permission.WRITE,false,
Messages,android.permission.WAKE_LOCK,true,
Messages,com.anddoes.launcher.permission.UPDATE_COUNT,false,
Messages,com.oppo.launcher.permission.WRITE_SETTINGS,false,
Messages,com.google.android.c2dm.permission.RECEIVE,true,
Messages,com.google.android.ims.LOG_ACCESS,false,
Messages,android.permission.READ_APP_BADGE,false,
Messages,android.permission.GET_PACKAGE_SIZE,true,
Messages,android.permission.RECORD_AUDIO,true,
Messages,com.majeur.launcher.permission.UPDATE_BADGE,false,
Messages,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,false,
Messages,android.permission.INTERNET,true,
Messages,com.google.android.setupwizard.READ_DEVICE_ORIGIN_FIRST_PARTY,true,
Messages,com.oppo.launcher.permission.READ_SETTINGS,false,
Messages,com.cequint.ecid.CALLER_ID_EXTERNAL_LOOKUP_SMS,false,
Messages,android.permission.READ_CONTACTS,true,
Messages,android.permission.READ_SMS,true,
Messages,android.permission.CALL_PHONE,true,
Messages,com.sonyericsson.home.permission.BROADCAST_BADGE,false,
Messages,com.htc.launcher.permission.READ_SETTINGS,false,
Messages,android.permission.FOREGROUND_SERVICE,true,
Messages,android.permission.READ_PROFILE,true,
Messages,android.permission.RECEIVE_BOOT_COMPLETED,true,
Messages,android.permission.WRITE_EXTERNAL_STORAGE,true,
Messages,com.huawei.android.launcher.permission.WRITE_SETTINGS,false,
Messages,android.permission.ACCESS_FINE_LOCATION,false,
Messages,com.sec.android.provider.badge.permission.READ,false,
Messages,android.permission.ACCESS_NETWORK_STATE,true,
Messages,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,true,
Messages,com.sonymobile.launcher.permission.PROVIDER_INSERT_BADGE,false,
Messages,android.permission.WRITE_CONTACTS,true,
Messages,com.google.android.providers.gsf.permission.READ_GSERVICES,true,
Messages,android.permission.RECEIVE_SMS,true,
Messages,android.permission.SEND_SMS,true,
Messages,android.permission.WRITE_SMS,true,
Messages,android.permission.RECEIVE_WAP_PUSH,true,
Messages,com.google.android.ims.providers.ACCESS_DATA,true,
Messages,android.permission.VIBRATE,true,
Messages,android.permission.RECEIVE_MMS,true,
Messages,com.huawei.android.launcher.permission.CHANGE_BADGE,false,
Messages,com.htc.launcher.permission.UPDATE_SHORTCUT,false,
Messages,android.permission.CHANGE_NETWORK_STATE,true,
Messages,com.huawei.android.launcher.permission.READ_SETTINGS,false,
Messages,android.permission.CAMERA,true,
Messages,android.permission.READ_EXTERNAL_STORAGE,true,
Messages,android.permission.READ_PHONE_STATE,true,
BBox Service,com.fihtdc.permission.bboxsbox,true,
com.qualcomm.qti.telephonyservice,android.permission.MODIFY_AUDIO_SETTINGS,true,
com.qualcomm.qti.telephonyservice,android.permission.RECEIVE_BOOT_COMPLETED,true,
com.qualcomm.qti.telephonyservice,com.qualcomm.permission.USE_QCRIL_MSG_TUNNEL,true,
ConfigUpdater,android.permission.UPDATE_CONFIG,true,
ConfigUpdater,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,true,
ConfigUpdater,android.permission.INTERNET,true,
ConfigUpdater,android.permission.RECEIVE_BOOT_COMPLETED,true,
ConfigUpdater,com.google.android.providers.gsf.permission.READ_GSERVICES,true,
Weather service,android.permission.ACCESS_FINE_LOCATION,false,
Weather service,android.permission.ACCESS_COARSE_LOCATION,false,
Weather service,android.permission.CHANGE_WIFI_STATE,true,
Weather service,android.permission.INTERNET,true,
Weather service,android.permission.ACCESS_NETWORK_STATE,true,
Weather service,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,true,
Weather service,android.permission.WAKE_LOCK,true,
Weather service,android.permission.ACCESS_WIFI_STATE,true,
Weather service,android.permission.RECEIVE_BOOT_COMPLETED,true,
Weather service,android.permission.READ_EXTERNAL_STORAGE,false,
Weather service,android.permission.READ_PHONE_STATE,false,
Weather service,android.permission.WRITE_EXTERNAL_STORAGE,false,
Factory Wizard,android.permission.INTERNET,true,
Factory Wizard,android.permission.BLUETOOTH_ADMIN,true,
Factory Wizard,android.permission.ACCESS_WIFI_STATE,true,
Factory Wizard,android.permission.STORAGE,false,
Factory Wizard,android.permission.BLUETOOTH,true,
Factory Wizard,android.permission.READ_EXTERNAL_STORAGE,true,
