"","app","permission","approved"
"2544","Device Monitor Control","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2545","Device Monitor Control","com.evenwell.DbgCfgTool.permission.COMMAND","true"
"2546","Device Monitor Control","android.permission.READ_PHONE_STATE","true"
"2547","CustManager","com.evenwell.permission.PUSH_AGENT_SERVICE","true"
"2548","CustManager","android.permission.INTERNAL_SYSTEM_WINDOW","true"
"2549","CustManager","android.permission.SYSTEM_ALERT_WINDOW","true"
"2550","CustManager","android.permission.INSTALL_PACKAGES","true"
"2551","CustManager","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2552","CustManager","android.permission.REBOOT","true"
"2553","CustManager","android.permission.UPDATE_CONFIG","true"
"2554","CustManager","android.permission.ACCESS_FINE_LOCATION","true"
"2555","CustManager","android.permission.ACCESS_COARSE_LOCATION","true"
"2556","CustManager","android.permission.INTERNET","true"
"2557","CustManager","android.permission.ACCESS_NETWORK_STATE","true"
"2558","CustManager","android.permission.PROCESS_OUTGOING_CALLS","true"
"2559","CustManager","android.permission.WAKE_LOCK","true"
"2560","CustManager","android.permission.ACCESS_WIFI_STATE","true"
"2561","CustManager","android.permission.SET_WALLPAPER","true"
"2562","CustManager","android.permission.READ_EXTERNAL_STORAGE","true"
"2563","CustManager","android.permission.WRITE_SETTINGS","true"
"2564","CustManager","android.permission.READ_PHONE_STATE","true"
"2565","Storage Manager","android.permission.PACKAGE_USAGE_STATS","true"
"2566","Storage Manager","android.permission.INTERACT_ACROSS_USERS","true"
"2567","Storage Manager","android.permission.GET_PACKAGE_SIZE","true"
"2568","Storage Manager","android.permission.WRITE_SECURE_SETTINGS","true"
"2569","Storage Manager","android.permission.MANAGE_USERS","true"
"2570","Storage Manager","android.permission.READ_EXTERNAL_STORAGE","true"
"2571","Storage Manager","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2572","Storage Manager","android.permission.USE_RESERVED_DISK","true"
"2573","Storage Manager","android.permission.WRITE_EXTERNAL_STORAGE","true"
"2574","Storage Manager","android.permission.DELETE_PACKAGES","true"
"2575","LinkedIn","android.permission.READ_CONTACTS","false"
"2576","LinkedIn","android.permission.GET_ACCOUNTS","false"
"2577","LinkedIn","android.permission.READ_SYNC_SETTINGS","true"
"2578","LinkedIn","com.sonyericsson.home.permission.BROADCAST_BADGE","false"
"2579","LinkedIn","com.htc.launcher.permission.READ_SETTINGS","false"
"2580","LinkedIn","android.permission.AUTHENTICATE_ACCOUNTS","true"
"2581","LinkedIn","android.permission.FOREGROUND_SERVICE","true"
"2582","LinkedIn","android.permission.READ_CALENDAR","false"
"2583","LinkedIn","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2584","LinkedIn","android.permission.NFC","true"
"2585","LinkedIn","android.permission.WRITE_EXTERNAL_STORAGE","false"
"2586","LinkedIn","com.huawei.android.launcher.permission.WRITE_SETTINGS","false"
"2587","LinkedIn","android.permission.ACCESS_FINE_LOCATION","false"
"2588","LinkedIn","com.sec.android.provider.badge.permission.WRITE","false"
"2589","LinkedIn","com.huawei.contacts.permission.QUERY_FEATURE","false"
"2590","LinkedIn","com.sec.android.provider.badge.permission.READ","false"
"2591","LinkedIn","android.permission.ACCESS_NETWORK_STATE","true"
"2592","LinkedIn","android.permission.WAKE_LOCK","true"
"2593","LinkedIn","android.permission.ACCESS_WIFI_STATE","true"
"2594","LinkedIn","android.permission.USE_FINGERPRINT","true"
"2595","LinkedIn","android.permission.WRITE_CONTACTS","false"
"2596","LinkedIn","android.permission.MANAGE_ACCOUNTS","true"
"2597","LinkedIn","com.google.android.c2dm.permission.RECEIVE","true"
"2598","LinkedIn","android.permission.READ_APP_BADGE","false"
"2599","LinkedIn","android.permission.VIBRATE","true"
"2600","LinkedIn","com.huawei.android.launcher.permission.CHANGE_BADGE","false"
"2601","LinkedIn","android.permission.RECORD_AUDIO","false"
"2602","LinkedIn","android.permission.READ_SYNC_STATS","true"
"2603","LinkedIn","android.permission.WRITE_SYNC_SETTINGS","true"
"2604","LinkedIn","com.sonymobile.home.permission.PROVIDER_INSERT_BADGE","false"
"2605","LinkedIn","com.htc.launcher.permission.UPDATE_SHORTCUT","false"
"2606","LinkedIn","android.permission.INTERNET","true"
"2607","LinkedIn","android.permission.USE_BIOMETRIC","true"
"2608","LinkedIn","com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE","true"
"2609","LinkedIn","com.huawei.android.launcher.permission.READ_SETTINGS","false"
"2610","LinkedIn","android.permission.CAMERA","false"
"2611","LinkedIn","android.permission.READ_EXTERNAL_STORAGE","false"
"2612","LinkedIn","com.sec.android.app.sns3.permission.RECEIVE_SNS_BROADCAST","false"
"2613","Settings","com.google.android.googleapps.permission.GOOGLE_AUTH","true"
"2614","Settings","android.permission.MANAGE_DEVICE_ADMINS","true"
"2615","Settings","android.permission.BLUETOOTH_PRIVILEGED","true"
"2616","Settings","com.android.certinstaller.INSTALL_AS_USER","true"
"2617","Settings","android.permission.MODIFY_PHONE_STATE","true"
"2618","Settings","android.permission.REQUEST_DELETE_PACKAGES","true"
"2619","Settings","android.permission.ACCESS_WIMAX_STATE","true"
"2620","Settings","android.permission.WRITE_USER_DICTIONARY","true"
"2621","Settings","android.permission.REQUEST_NETWORK_SCORES","true"
"2622","Settings","android.permission.WRITE_MEDIA_STORAGE","true"
"2623","Settings","android.permission.MANAGE_APP_OPS_MODES","true"
"2624","Settings","android.permission.REBOOT","true"
"2625","Settings","com.wapi.permission.ACCESS_CERTIFICATE","true"
"2626","Settings","android.permission.READ_USER_DICTIONARY","true"
"2627","Settings","android.permission.USER_ACTIVITY","true"
"2628","Settings","android.permission.INTERACT_ACROSS_USERS_FULL","true"
"2629","Settings","android.permission.ACCESS_COARSE_LOCATION","true"
"2630","Settings","android.permission.MANAGE_NOTIFICATIONS","true"
"2631","Settings","android.permission.MASTER_CLEAR","true"
"2632","Settings","android.permission.OVERRIDE_WIFI_CONFIG","true"
"2633","Settings","android.permission.WRITE_SECURE_SETTINGS","true"
"2634","Settings","android.permission.MANAGE_PROFILE_AND_DEVICE_OWNERS","true"
"2635","Settings","android.permission.ACCESS_WIFI_STATE","true"
"2636","Settings","android.permission.MANAGE_USERS","true"
"2637","Settings","android.permission.WRITE_APN_SETTINGS","true"
"2638","Settings","android.permission.CHANGE_APP_IDLE_STATE","true"
"2639","Settings","android.permission.PACKAGE_USAGE_STATS","true"
"2640","Settings","android.permission.MOUNT_UNMOUNT_FILESYSTEMS","true"
"2641","Settings","android.permission.SET_POINTER_SPEED","true"
"2642","Settings","android.permission.MANAGE_USB","true"
"2643","Settings","android.permission.CONFIGURE_WIFI_DISPLAY","true"
"2644","Settings","android.permission.OEM_UNLOCK_STATE","true"
"2645","Settings","android.permission.DEVICE_POWER","true"
"2646","Settings","android.permission.READ_SYNC_STATS","true"
"2647","Settings","android.permission.CHANGE_WIFI_STATE","true"
"2648","Settings","android.permission.MANAGE_USER_OEM_UNLOCK_STATE","true"
"2649","Settings","android.permission.INTERNET","true"
"2650","Settings","android.permission.GET_TASKS","true"
"2651","Settings","android.permission.LOCAL_MAC_ADDRESS","true"
"2652","Settings","android.permission.SET_TIME","true"
"2653","Settings","android.permission.ACCESS_DOWNLOAD_MANAGER","true"
"2654","Settings","android.permission.READ_CONTACTS","true"
"2655","Settings","android.permission.CALL_PHONE","true"
"2656","Settings","android.permission.READ_SYNC_SETTINGS","true"
"2657","Settings","android.permission.GET_ACCOUNTS","true"
"2658","Settings","android.permission.TEST_BLACKLISTED_PASSWORD","true"
"2659","Settings","android.permission.FOREGROUND_SERVICE","true"
"2660","Settings","android.permission.BLUETOOTH_ADMIN","true"
"2661","Settings","android.permission.READ_PROFILE","true"
"2662","Settings","android.permission.CLEAR_APP_USER_DATA","true"
"2663","Settings","android.permission.SET_KEYBOARD_LAYOUT","true"
"2664","Settings","android.permission.CONFIGURE_DISPLAY_COLOR_MODE","true"
"2665","Settings","android.permission.NFC","true"
"2666","Settings","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2667","Settings","android.permission.WRITE_EXTERNAL_STORAGE","true"
"2668","Settings","android.permission.CHANGE_WIMAX_STATE","true"
"2669","Settings","android.permission.TETHER_PRIVILEGED","true"
"2670","Settings","android.permission.PEERS_MAC_ADDRESS","true"
"2671","Settings","android.permission.HIDE_NON_SYSTEM_OVERLAY_WINDOWS","true"
"2672","Settings","android.permission.ACCESS_FINE_LOCATION","true"
"2673","Settings","android.permission.ACCESS_NETWORK_STATE","true"
"2674","Settings","android.permission.READ_PRINT_SERVICES","true"
"2675","Settings","android.permission.USE_FINGERPRINT","true"
"2676","Settings","android.permission.WRITE_CONTACTS","true"
"2677","Settings","android.permission.ACCESS_CHECKIN_PROPERTIES","true"
"2678","Settings","android.permission.BATTERY_STATS","true"
"2679","Settings","android.permission.DELETE_PACKAGES","true"
"2680","Settings","android.permission.ACCESS_NOTIFICATIONS","true"
"2681","Settings","com.android.launcher.permission.READ_SETTINGS","false"
"2682","Settings","android.permission.CHANGE_CONFIGURATION","true"
"2683","Settings","android.permission.STATUS_BAR","true"
"2684","Settings","android.permission.COPY_PROTECTED_DATA","true"
"2685","Settings","android.permission.VIBRATE","true"
"2686","Settings","android.permission.BACKUP","true"
"2687","Settings","android.permission.MANAGE_FINGERPRINT","true"
"2688","Settings","android.permission.USE_RESERVED_DISK","true"
"2689","Settings","android.permission.READ_SEARCH_INDEXABLES","true"
"2690","Settings","android.permission.WRITE_SYNC_SETTINGS","true"
"2691","Settings","android.permission.HARDWARE_TEST","true"
"2692","Settings","android.permission.USE_CREDENTIALS","true"
"2693","Settings","android.permission.FORCE_STOP_PACKAGES","true"
"2694","Settings","android.permission.MANAGE_SCOPED_ACCESS_DIRECTORY_PERMISSIONS","true"
"2695","Settings","android.permission.MODIFY_AUDIO_SETTINGS","true"
"2696","Settings","android.permission.MOVE_PACKAGE","true"
"2697","Settings","android.permission.NETWORK_SETTINGS","true"
"2698","Settings","android.permission.CAMERA","true"
"2699","Settings","android.permission.READ_EXTERNAL_STORAGE","true"
"2700","Settings","android.permission.BLUETOOTH","true"
"2701","Settings","android.permission.MANAGE_APP_OPS_RESTRICTIONS","true"
"2702","Settings","android.permission.WRITE_SETTINGS","true"
"2703","Settings","android.permission.READ_PHONE_STATE","true"
"2704","Settings","android.permission.BIND_SETTINGS_SUGGESTIONS_SERVICE","true"
"2705","Settings","com.android.launcher.permission.WRITE_SETTINGS","false"
"2706","com.qualcomm.qti.ims","android.permission.READ_EXTERNAL_STORAGE","true"
"2707","com.qualcomm.qti.ims","android.permission.READ_PHONE_STATE","true"
"2708","com.qualcomm.qti.lpa","android.permission.ACCESS_NETWORK_STATE","true"
"2709","com.qualcomm.qti.lpa","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2710","Google Pinyin Input","android.permission.READ_CONTACTS","false"
"2711","Google Pinyin Input","android.permission.GET_ACCOUNTS","false"
"2712","Google Pinyin Input","android.permission.READ_SYNC_SETTINGS","true"
"2713","Google Pinyin Input","android.permission.WRITE_USER_DICTIONARY","true"
"2714","Google Pinyin Input","android.permission.GET_PACKAGE_SIZE","true"
"2715","Google Pinyin Input","android.permission.VIBRATE","true"
"2716","Google Pinyin Input","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2717","Google Pinyin Input","android.permission.WRITE_EXTERNAL_STORAGE","false"
"2718","Google Pinyin Input","android.permission.READ_USER_DICTIONARY","true"
"2719","Google Pinyin Input","android.permission.WRITE_SYNC_SETTINGS","true"
"2720","Google Pinyin Input","android.permission.INTERNET","true"
"2721","Google Pinyin Input","android.permission.USE_CREDENTIALS","true"
"2722","Google Pinyin Input","android.permission.ACCESS_NETWORK_STATE","true"
"2723","Google Pinyin Input","android.permission.READ_EXTERNAL_STORAGE","false"
"2724","Google Pinyin Input","android.permission.MANAGE_ACCOUNTS","true"
"2725","Google Pinyin Input","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"2726","PushAgent","android.permission.UPDATE_APP_OPS_STATS","true"
"2727","PushAgent","android.permission.INTERNET","true"
"2728","PushAgent","android.permission.ACCESS_NETWORK_STATE","true"
"2729","PushAgent","android.permission.WAKE_LOCK","true"
"2730","PushAgent","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2731","PushAgent","android.permission.READ_PRIVILEGED_PHONE_STATE","true"
"2732","PushAgent","com.evenwell.pushagent.permission.C2D_MESSAGE","true"
"2733","PushAgent","com.google.android.c2dm.permission.RECEIVE","true"
"2734","Instruct","android.permission.GET_ACCOUNTS","false"
"2735","Instruct","com.sonyericsson.home.permission.BROADCAST_BADGE","false"
"2736","Instruct","com.htc.launcher.permission.READ_SETTINGS","false"
"2737","Instruct","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2738","Instruct","android.permission.WRITE_EXTERNAL_STORAGE","false"
"2739","Instruct","com.huawei.android.launcher.permission.WRITE_SETTINGS","false"
"2740","Instruct","android.permission.ACCESS_FINE_LOCATION","false"
"2741","Instruct","me.everything.badger.permission.BADGE_COUNT_READ","false"
"2742","Instruct","com.sec.android.provider.badge.permission.WRITE","false"
"2743","Instruct","com.sec.android.provider.badge.permission.READ","false"
"2744","Instruct","android.permission.ACCESS_NETWORK_STATE","true"
"2745","Instruct","android.permission.WAKE_LOCK","true"
"2746","Instruct","com.tntblog.instruct.permission.C2D_MESSAGE","true"
"2747","Instruct","com.anddoes.launcher.permission.UPDATE_COUNT","false"
"2748","Instruct","com.google.android.c2dm.permission.RECEIVE","true"
"2749","Instruct","com.oppo.launcher.permission.WRITE_SETTINGS","false"
"2750","Instruct","android.permission.READ_APP_BADGE","false"
"2751","Instruct","com.sherdle.webtoapp.permission.C2D_MESSAGE","false"
"2752","Instruct","android.permission.VIBRATE","true"
"2753","Instruct","com.huawei.android.launcher.permission.CHANGE_BADGE","false"
"2754","Instruct","com.majeur.launcher.permission.UPDATE_BADGE","false"
"2755","Instruct","com.sonymobile.home.permission.PROVIDER_INSERT_BADGE","false"
"2756","Instruct","com.htc.launcher.permission.UPDATE_SHORTCUT","false"
"2757","Instruct","android.permission.INTERNET","true"
"2758","Instruct","com.huawei.android.launcher.permission.READ_SETTINGS","false"
"2759","Instruct","android.permission.READ_EXTERNAL_STORAGE","false"
"2760","Instruct","me.everything.badger.permission.BADGE_COUNT_WRITE","false"
"2761","Instruct","com.oppo.launcher.permission.READ_SETTINGS","false"
"2762","My phone","android.permission.ACCESS_FINE_LOCATION","false"
"2763","My phone","android.permission.PACKAGE_USAGE_STATS","false"
"2764","My phone","android.permission.ACCESS_COARSE_LOCATION","false"
"2765","My phone","android.permission.INTERNET","true"
"2766","My phone","android.permission.ACCESS_NETWORK_STATE","true"
"2767","My phone","android.permission.WAKE_LOCK","true"
"2768","My phone","com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE","true"
"2769","My phone","android.permission.READ_EXTERNAL_STORAGE","false"
"2770","My phone","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2771","My phone","android.permission.READ_PHONE_STATE","false"
"2772","My phone","com.google.android.c2dm.permission.RECEIVE","true"
"2773","Google Play Books","android.permission.READ_SYNC_SETTINGS","true"
"2774","Google Play Books","android.permission.FOREGROUND_SERVICE","true"
"2775","Google Play Books","android.permission.GET_PACKAGE_SIZE","true"
"2776","Google Play Books","com.google.android.apps.books.permission.C2D_MESSAGE","true"
"2777","Google Play Books","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2778","Google Play Books","android.permission.WRITE_SYNC_SETTINGS","true"
"2779","Google Play Books","android.permission.INTERNET","true"
"2780","Google Play Books","android.permission.USE_CREDENTIALS","true"
"2781","Google Play Books","android.permission.SUBSCRIBED_FEEDS_READ","true"
"2782","Google Play Books","android.permission.ACCESS_NETWORK_STATE","true"
"2783","Google Play Books","android.permission.WAKE_LOCK","true"
"2784","Google Play Books","android.permission.SUBSCRIBED_FEEDS_WRITE","true"
"2785","Google Play Books","android.permission.READ_EXTERNAL_STORAGE","false"
"2786","Google Play Books","android.permission.MANAGE_ACCOUNTS","true"
"2787","Google Play Books","com.google.android.c2dm.permission.RECEIVE","true"
"2788","Google Play Books","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"2789","Tumblr","android.permission.READ_CONTACTS","false"
"2790","Tumblr","android.permission.GET_ACCOUNTS","false"
"2791","Tumblr","android.permission.READ_SYNC_SETTINGS","true"
"2792","Tumblr","com.sonyericsson.home.permission.BROADCAST_BADGE","false"
"2793","Tumblr","com.htc.launcher.permission.READ_SETTINGS","false"
"2794","Tumblr","android.permission.AUTHENTICATE_ACCOUNTS","true"
"2795","Tumblr","android.permission.FOREGROUND_SERVICE","true"
"2796","Tumblr","com.tumblr.SERVICE_PERMISSION","true"
"2797","Tumblr","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2798","Tumblr","android.permission.WRITE_EXTERNAL_STORAGE","false"
"2799","Tumblr","com.huawei.android.launcher.permission.WRITE_SETTINGS","false"
"2800","Tumblr","me.everything.badger.permission.BADGE_COUNT_READ","false"
"2801","Tumblr","android.permission.ACCESS_COARSE_LOCATION","false"
"2802","Tumblr","com.sec.android.provider.badge.permission.WRITE","false"
"2803","Tumblr","com.tumblr.permission.C2D_MESSAGE","true"
"2804","Tumblr","com.sec.android.provider.badge.permission.READ","false"
"2805","Tumblr","android.permission.ACCESS_NETWORK_STATE","true"
"2806","Tumblr","android.permission.WAKE_LOCK","true"
"2807","Tumblr","com.anddoes.launcher.permission.UPDATE_COUNT","false"
"2808","Tumblr","android.permission.ACCESS_WIFI_STATE","true"
"2809","Tumblr","com.google.android.c2dm.permission.RECEIVE","true"
"2810","Tumblr","android.permission.MANAGE_ACCOUNTS","true"
"2811","Tumblr","com.oppo.launcher.permission.WRITE_SETTINGS","false"
"2812","Tumblr","com.android.launcher.permission.INSTALL_SHORTCUT","true"
"2813","Tumblr","android.permission.READ_APP_BADGE","false"
"2814","Tumblr","android.permission.REORDER_TASKS","true"
"2815","Tumblr","com.huawei.android.launcher.permission.CHANGE_BADGE","false"
"2816","Tumblr","android.permission.RECORD_AUDIO","false"
"2817","Tumblr","android.permission.REQUEST_INSTALL_PACKAGES","false"
"2818","Tumblr","android.permission.WRITE_SYNC_SETTINGS","true"
"2819","Tumblr","com.majeur.launcher.permission.UPDATE_BADGE","false"
"2820","Tumblr","com.sonymobile.home.permission.PROVIDER_INSERT_BADGE","false"
"2821","Tumblr","com.htc.launcher.permission.UPDATE_SHORTCUT","false"
"2822","Tumblr","android.permission.INTERNET","true"
"2823","Tumblr","com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE","true"
"2824","Tumblr","com.huawei.android.launcher.permission.READ_SETTINGS","false"
"2825","Tumblr","android.permission.CAMERA","false"
"2826","Tumblr","android.permission.READ_EXTERNAL_STORAGE","false"
"2827","Tumblr","me.everything.badger.permission.BADGE_COUNT_WRITE","false"
"2828","Tumblr","com.oppo.launcher.permission.READ_SETTINGS","false"
"2829","LocationServices","android.permission.RECEIVE_SMS","true"
"2830","LocationServices","android.permission.RECEIVE_WAP_PUSH","true"
"2831","LocationServices","com.qualcomm.permission.ACCESS_LOCATION_API","false"
"2832","LocationServices","com.qualcomm.permission.ACCESS_GTPWIFI_API","true"
"2833","LocationServices","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2834","LocationServices","com.qualcomm.permission.IZAT","true"
"2835","LocationServices","android.permission.ACCESS_FINE_LOCATION","true"
"2836","LocationServices","android.permission.ACCESS_COARSE_LOCATION","true"
"2837","LocationServices","android.permission.ACCESS_NETWORK_STATE","true"
"2838","LocationServices","android.permission.WAKE_LOCK","true"
"2839","LocationServices","com.qualcomm.permission.ACCESS_GTPWWAN_API","true"
"2840","LocationServices","android.permission.PROCESS_OUTGOING_CALLS","true"
"2841","LocationServices","android.permission.ACCESS_WIFI_STATE","true"
"2842","LocationServices","android.permission.MANAGE_USERS","true"
"2843","LocationServices","android.permission.BLUETOOTH","true"
"2844","LocationServices","android.permission.READ_PHONE_STATE","true"
"2845","Device Health Services","android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME","true"
"2846","Device Health Services","android.permission.CHANGE_APP_IDLE_STATE","true"
"2847","Device Health Services","android.permission.PACKAGE_USAGE_STATS","true"
"2848","Device Health Services","android.permission.CONFIGURE_DISPLAY_BRIGHTNESS","true"
"2849","Device Health Services","android.permission.GET_PACKAGE_SIZE","true"
"2850","Device Health Services","android.permission.BRIGHTNESS_SLIDER_USAGE","true"
"2851","Device Health Services","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2852","Device Health Services","android.permission.POWER_SAVER","false"
"2853","Device Health Services","android.permission.ACCESS_AMBIENT_LIGHT_STATS","true"
"2854","Device Health Services","android.permission.INTERNET","true"
"2855","Device Health Services","android.permission.ACCESS_NETWORK_STATE","true"
"2856","Device Health Services","android.permission.BATTERY_STATS","true"
"2857","Device Health Services","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"2858","Audible","android.permission.GET_ACCOUNTS","false"
"2859","Audible","android.permission.FOREGROUND_SERVICE","true"
"2860","Audible","com.amazon.dcp.metrics.permission.METRICS_PERMISSION","false"
"2861","Audible","android.permission.EXPAND_STATUS_BAR","true"
"2862","Audible","amazon.permission.COLLECT_METRICS","false"
"2863","Audible","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2864","Audible","android.permission.WRITE_EXTERNAL_STORAGE","false"
"2865","Audible","com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE","false"
"2866","Audible","android.permission.ACCESS_NETWORK_STATE","true"
"2867","Audible","android.permission.WAKE_LOCK","true"
"2868","Audible","android.permission.ACCESS_WIFI_STATE","true"
"2869","Audible","com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER","false"
"2870","Audible","com.google.android.c2dm.permission.RECEIVE","true"
"2871","Audible","com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS","false"
"2872","Audible","com.amazon.identity.auth.device.perm.AUTH_SDK","false"
"2873","Audible","com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED","false"
"2874","Audible","android.permission.CHANGE_WIFI_MULTICAST_STATE","true"
"2875","Audible","com.amazon.dcp.sso.permission.MANAGE_COR_PFM","false"
"2876","Audible","com.audible.application.permission.C2D_MESSAGE","true"
"2877","Audible","android.permission.CHANGE_WIFI_STATE","true"
"2878","Audible","android.permission.INTERNET","true"
"2879","Audible","android.permission.BLUETOOTH","true"
"2880","Audible","com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER","false"
"2881","Audible","com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed","false"
"2882","Audible","android.permission.READ_EXTERNAL_STORAGE","false"
"2883","Audible","com.amazon.dcp.sso.permission.account.changed","false"
"2884","NFC Reader","android.permission.INTERNET","true"
"2885","NFC Reader","android.permission.ACCESS_NETWORK_STATE","true"
"2886","NFC Reader","android.permission.WAKE_LOCK","true"
"2887","NFC Reader","com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE","true"
"2888","NFC Reader","android.permission.NFC","true"
"2889","NFC Reader","android.permission.READ_EXTERNAL_STORAGE","false"
"2890","NFC Reader","android.permission.WRITE_EXTERNAL_STORAGE","false"
"2891","NFC Reader","com.google.android.c2dm.permission.RECEIVE","true"
"2892","Checkers","android.permission.INTERNET","true"
"2893","Checkers","android.permission.ACCESS_NETWORK_STATE","true"
"2894","Google Handwriting Input","android.permission.INTERNET","true"
"2895","Google Handwriting Input","android.permission.GET_PACKAGE_SIZE","true"
"2896","Google Handwriting Input","android.permission.ACCESS_NETWORK_STATE","true"
"2897","Google Handwriting Input","android.permission.WAKE_LOCK","true"
"2898","Google Handwriting Input","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"2899","VpnDialogs","android.permission.CONTROL_VPN","true"
"2900","VpnDialogs","android.permission.CONNECTIVITY_INTERNAL","true"
"2901","Wallpapers","android.permission.READ_WALLPAPER_INTERNAL","true"
"2902","Wallpapers","android.permission.INTERNET","true"
"2903","Wallpapers","android.permission.ACCESS_NETWORK_STATE","true"
"2904","Wallpapers","android.permission.WAKE_LOCK","true"
"2905","Wallpapers","android.permission.SET_WALLPAPER","true"
"2906","Wallpapers","android.permission.READ_EXTERNAL_STORAGE","true"
"2907","Wallpapers","com.google.android.apps.wallpaper.NOTIFY_ROTATING_WALLPAPER_CHANGED","true"
"2908","Wallpapers","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2909","Wallpapers","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"2910","Keep notes","android.permission.READ_CONTACTS","false"
"2911","Keep notes","android.permission.GET_ACCOUNTS","false"
"2912","Keep notes","android.permission.READ_SYNC_SETTINGS","true"
"2913","Keep notes","android.permission.GET_PACKAGE_SIZE","true"
"2914","Keep notes","android.permission.VIBRATE","true"
"2915","Keep notes","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2916","Keep notes","android.permission.RECORD_AUDIO","false"
"2917","Keep notes","android.permission.WRITE_EXTERNAL_STORAGE","false"
"2918","Keep notes","android.permission.WRITE_SYNC_SETTINGS","true"
"2919","Keep notes","android.permission.ACCESS_FINE_LOCATION","false"
"2920","Keep notes","android.permission.INTERNET","true"
"2921","Keep notes","android.permission.USE_CREDENTIALS","true"
"2922","Keep notes","android.permission.SUBSCRIBED_FEEDS_READ","true"
"2923","Keep notes","android.permission.ACCESS_NETWORK_STATE","true"
"2924","Keep notes","android.permission.WAKE_LOCK","true"
"2925","Keep notes","android.permission.SUBSCRIBED_FEEDS_WRITE","true"
"2926","Keep notes","android.permission.READ_EXTERNAL_STORAGE","false"
"2927","Keep notes","com.google.android.voicesearch.AUDIO_FILE_ACCESS","true"
"2928","Keep notes","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"2929","Phone Services","android.permission.DOWNLOAD_WITHOUT_NOTIFICATION","true"
"2930","Phone Services","android.permission.MODIFY_PHONE_STATE","true"
"2931","Phone Services","com.android.voicemail.permission.WRITE_VOICEMAIL","true"
"2932","Phone Services","android.permission.INTERACT_ACROSS_USERS","true"
"2933","Phone Services","android.permission.BROADCAST_WAP_PUSH","true"
"2934","Phone Services","android.permission.SHUTDOWN","true"
"2935","Phone Services","android.permission.BIND_CARRIER_MESSAGING_SERVICE","true"
"2936","Phone Services","android.permission.SET_TIME_ZONE","true"
"2937","Phone Services","android.permission.MANAGE_APP_OPS_MODES","true"
"2938","Phone Services","android.permission.REBOOT","true"
"2939","Phone Services","android.permission.SET_PREFERRED_APPLICATIONS","true"
"2940","Phone Services","android.permission.CONNECTIVITY_INTERNAL","true"
"2941","Phone Services","android.permission.REGISTER_SIM_SUBSCRIPTION","true"
"2942","Phone Services","com.android.permission.BIND_TELEPHONY_NETWORK_SERVICE","false"
"2943","Phone Services","android.permission.BIND_CARRIER_SERVICES","true"
"2944","Phone Services","android.permission.BIND_EUICC_SERVICE","true"
"2945","Phone Services","android.permission.INTERACT_ACROSS_USERS_FULL","true"
"2946","Phone Services","android.permission.ACCESS_COARSE_LOCATION","true"
"2947","Phone Services","android.permission.CONTROL_INCALL_EXPERIENCE","true"
"2948","Phone Services","android.permission.WRITE_SECURE_SETTINGS","true"
"2949","Phone Services","android.permission.WAKE_LOCK","true"
"2950","Phone Services","android.permission.PROCESS_OUTGOING_CALLS","true"
"2951","Phone Services","android.permission.ACCESS_WIFI_STATE","true"
"2952","Phone Services","android.permission.MANAGE_USERS","true"
"2953","Phone Services","android.permission.MANAGE_ACCOUNTS","true"
"2954","Phone Services","android.permission.WRITE_APN_SETTINGS","true"
"2955","Phone Services","android.permission.DISABLE_KEYGUARD","true"
"2956","Phone Services","android.permission.PACKAGE_USAGE_STATS","true"
